2024-12-24 02:22:53,219 INFO    StreamThr :222363 [internal.py:wandb_internal():85] W&B internal server running at pid: 222363, started at: 2024-12-24 02:22:53.214796
2024-12-24 02:22:53,220 DEBUG   HandlerThread:222363 [handler.py:handle_request():158] handle_request: status
2024-12-24 02:22:53,222 INFO    WriterThread:222363 [datastore.py:open_for_write():87] open: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_022253-5tswndwq/run-5tswndwq.wandb
2024-12-24 02:22:53,244 DEBUG   SenderThread:222363 [sender.py:send():391] send: header
2024-12-24 02:22:53,280 DEBUG   SenderThread:222363 [sender.py:send():391] send: run
2024-12-24 02:22:53,489 INFO    SenderThread:222363 [dir_watcher.py:__init__():211] watching files in: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_022253-5tswndwq/files
2024-12-24 02:22:53,489 INFO    SenderThread:222363 [sender.py:_start_run_threads():1200] run started: 5tswndwq with start time 1735024973.216653
2024-12-24 02:22:53,503 DEBUG   HandlerThread:222363 [handler.py:handle_request():158] handle_request: run_start
2024-12-24 02:22:53,525 DEBUG   HandlerThread:222363 [system_info.py:__init__():26] System info init
2024-12-24 02:22:53,525 DEBUG   HandlerThread:222363 [system_info.py:__init__():41] System info init done
2024-12-24 02:22:53,525 INFO    HandlerThread:222363 [system_monitor.py:start():194] Starting system monitor
2024-12-24 02:22:53,525 INFO    SystemMonitor:222363 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-24 02:22:53,525 INFO    HandlerThread:222363 [system_monitor.py:probe():214] Collecting system info
2024-12-24 02:22:53,539 INFO    SystemMonitor:222363 [interfaces.py:start():188] Started cpu monitoring
2024-12-24 02:22:53,541 INFO    SystemMonitor:222363 [interfaces.py:start():188] Started disk monitoring
2024-12-24 02:22:53,541 INFO    SystemMonitor:222363 [interfaces.py:start():188] Started gpu monitoring
2024-12-24 02:22:53,542 INFO    SystemMonitor:222363 [interfaces.py:start():188] Started memory monitoring
2024-12-24 02:22:53,542 INFO    SystemMonitor:222363 [interfaces.py:start():188] Started network monitoring
2024-12-24 02:22:53,544 DEBUG   HandlerThread:222363 [system_info.py:probe():152] Probing system
2024-12-24 02:22:53,551 DEBUG   HandlerThread:222363 [system_info.py:_probe_git():137] Probing git
2024-12-24 02:22:53,575 DEBUG   HandlerThread:222363 [system_info.py:_probe_git():145] Probing git done
2024-12-24 02:22:53,575 DEBUG   HandlerThread:222363 [system_info.py:probe():200] Probing system done
