2024-12-04 14:15:00,157 INFO    StreamThr :1565167 [internal.py:wandb_internal():85] W&B internal server running at pid: 1565167, started at: 2024-12-04 14:15:00.151418
2024-12-04 14:15:00,159 DEBUG   HandlerThread:1565167 [handler.py:handle_request():158] handle_request: status
2024-12-04 14:15:00,160 INFO    WriterThread:1565167 [datastore.py:open_for_write():87] open: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241204_141500-l62lm3r1/run-l62lm3r1.wandb
2024-12-04 14:15:00,173 DEBUG   SenderThread:1565167 [sender.py:send():391] send: header
2024-12-04 14:15:00,195 DEBUG   SenderThread:1565167 [sender.py:send():391] send: run
2024-12-04 14:15:00,393 INFO    SenderThread:1565167 [dir_watcher.py:__init__():211] watching files in: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241204_141500-l62lm3r1/files
2024-12-04 14:15:00,393 INFO    SenderThread:1565167 [sender.py:_start_run_threads():1200] run started: l62lm3r1 with start time 1733339700.153419
2024-12-04 14:15:00,407 DEBUG   HandlerThread:1565167 [handler.py:handle_request():158] handle_request: run_start
2024-12-04 14:15:00,433 DEBUG   HandlerThread:1565167 [system_info.py:__init__():26] System info init
2024-12-04 14:15:00,433 DEBUG   HandlerThread:1565167 [system_info.py:__init__():41] System info init done
2024-12-04 14:15:00,433 INFO    HandlerThread:1565167 [system_monitor.py:start():194] Starting system monitor
2024-12-04 14:15:00,433 INFO    SystemMonitor:1565167 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-04 14:15:00,433 INFO    HandlerThread:1565167 [system_monitor.py:probe():214] Collecting system info
2024-12-04 14:15:00,449 INFO    SystemMonitor:1565167 [interfaces.py:start():188] Started cpu monitoring
2024-12-04 14:15:00,451 INFO    SystemMonitor:1565167 [interfaces.py:start():188] Started disk monitoring
2024-12-04 14:15:00,451 INFO    SystemMonitor:1565167 [interfaces.py:start():188] Started gpu monitoring
2024-12-04 14:15:00,452 INFO    SystemMonitor:1565167 [interfaces.py:start():188] Started memory monitoring
2024-12-04 14:15:00,452 INFO    SystemMonitor:1565167 [interfaces.py:start():188] Started network monitoring
2024-12-04 14:15:00,453 DEBUG   HandlerThread:1565167 [system_info.py:probe():152] Probing system
2024-12-04 14:15:00,461 DEBUG   HandlerThread:1565167 [system_info.py:_probe_git():137] Probing git
2024-12-04 14:15:00,482 DEBUG   HandlerThread:1565167 [system_info.py:_probe_git():145] Probing git done
2024-12-04 14:15:00,483 DEBUG   HandlerThread:1565167 [system_info.py:probe():200] Probing system done
