2024-12-10 23:15:54,714 INFO    StreamThr :1799678 [internal.py:wandb_internal():85] W&B internal server running at pid: 1799678, started at: 2024-12-10 23:15:54.710280
2024-12-10 23:15:54,716 DEBUG   HandlerThread:1799678 [handler.py:handle_request():158] handle_request: status
2024-12-10 23:15:54,718 INFO    WriterThread:1799678 [datastore.py:open_for_write():87] open: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241210_231554-rfm9uq84/run-rfm9uq84.wandb
2024-12-10 23:15:54,737 DEBUG   SenderThread:1799678 [sender.py:send():391] send: header
2024-12-10 23:15:54,770 DEBUG   SenderThread:1799678 [sender.py:send():391] send: run
2024-12-10 23:15:54,974 INFO    SenderThread:1799678 [dir_watcher.py:__init__():211] watching files in: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241210_231554-rfm9uq84/files
2024-12-10 23:15:54,974 INFO    SenderThread:1799678 [sender.py:_start_run_threads():1200] run started: rfm9uq84 with start time 1733890554.711976
2024-12-10 23:15:54,984 DEBUG   HandlerThread:1799678 [handler.py:handle_request():158] handle_request: run_start
2024-12-10 23:15:55,028 DEBUG   HandlerThread:1799678 [system_info.py:__init__():26] System info init
2024-12-10 23:15:55,028 DEBUG   HandlerThread:1799678 [system_info.py:__init__():41] System info init done
2024-12-10 23:15:55,028 INFO    HandlerThread:1799678 [system_monitor.py:start():194] Starting system monitor
2024-12-10 23:15:55,028 INFO    SystemMonitor:1799678 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-10 23:15:55,028 INFO    HandlerThread:1799678 [system_monitor.py:probe():214] Collecting system info
2024-12-10 23:15:55,031 INFO    SystemMonitor:1799678 [interfaces.py:start():188] Started cpu monitoring
2024-12-10 23:15:55,033 INFO    SystemMonitor:1799678 [interfaces.py:start():188] Started disk monitoring
2024-12-10 23:15:55,033 INFO    SystemMonitor:1799678 [interfaces.py:start():188] Started gpu monitoring
2024-12-10 23:15:55,034 INFO    SystemMonitor:1799678 [interfaces.py:start():188] Started memory monitoring
2024-12-10 23:15:55,034 INFO    SystemMonitor:1799678 [interfaces.py:start():188] Started network monitoring
2024-12-10 23:15:55,067 DEBUG   HandlerThread:1799678 [system_info.py:probe():152] Probing system
2024-12-10 23:15:55,074 DEBUG   HandlerThread:1799678 [system_info.py:_probe_git():137] Probing git
2024-12-10 23:15:55,095 DEBUG   HandlerThread:1799678 [system_info.py:_probe_git():145] Probing git done
2024-12-10 23:15:55,095 DEBUG   HandlerThread:1799678 [system_info.py:probe():200] Probing system done
