2024-12-10 22:46:15,725 INFO    StreamThr :1796281 [internal.py:wandb_internal():85] W&B internal server running at pid: 1796281, started at: 2024-12-10 22:46:15.720873
2024-12-10 22:46:15,726 DEBUG   HandlerThread:1796281 [handler.py:handle_request():158] handle_request: status
2024-12-10 22:46:15,728 INFO    WriterThread:1796281 [datastore.py:open_for_write():87] open: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241210_224615-cfb0db6k/run-cfb0db6k.wandb
2024-12-10 22:46:15,753 DEBUG   SenderThread:1796281 [sender.py:send():391] send: header
2024-12-10 22:46:15,802 DEBUG   SenderThread:1796281 [sender.py:send():391] send: run
2024-12-10 22:46:15,990 INFO    SenderThread:1796281 [dir_watcher.py:__init__():211] watching files in: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241210_224615-cfb0db6k/files
2024-12-10 22:46:15,990 INFO    SenderThread:1796281 [sender.py:_start_run_threads():1200] run started: cfb0db6k with start time 1733888775.722694
2024-12-10 22:46:16,003 DEBUG   HandlerThread:1796281 [handler.py:handle_request():158] handle_request: run_start
2024-12-10 22:46:16,014 DEBUG   HandlerThread:1796281 [system_info.py:__init__():26] System info init
2024-12-10 22:46:16,014 DEBUG   HandlerThread:1796281 [system_info.py:__init__():41] System info init done
2024-12-10 22:46:16,015 INFO    HandlerThread:1796281 [system_monitor.py:start():194] Starting system monitor
2024-12-10 22:46:16,015 INFO    SystemMonitor:1796281 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-10 22:46:16,015 INFO    HandlerThread:1796281 [system_monitor.py:probe():214] Collecting system info
2024-12-10 22:46:16,029 INFO    SystemMonitor:1796281 [interfaces.py:start():188] Started cpu monitoring
2024-12-10 22:46:16,030 INFO    SystemMonitor:1796281 [interfaces.py:start():188] Started disk monitoring
2024-12-10 22:46:16,031 INFO    SystemMonitor:1796281 [interfaces.py:start():188] Started gpu monitoring
2024-12-10 22:46:16,031 INFO    SystemMonitor:1796281 [interfaces.py:start():188] Started memory monitoring
2024-12-10 22:46:16,032 INFO    SystemMonitor:1796281 [interfaces.py:start():188] Started network monitoring
2024-12-10 22:46:16,033 DEBUG   HandlerThread:1796281 [system_info.py:probe():152] Probing system
2024-12-10 22:46:16,041 DEBUG   HandlerThread:1796281 [system_info.py:_probe_git():137] Probing git
2024-12-10 22:46:16,058 DEBUG   HandlerThread:1796281 [system_info.py:_probe_git():145] Probing git done
2024-12-10 22:46:16,058 DEBUG   HandlerThread:1796281 [system_info.py:probe():200] Probing system done
