2024-12-11 02:11:24,441 INFO    StreamThr :1814488 [internal.py:wandb_internal():85] W&B internal server running at pid: 1814488, started at: 2024-12-11 02:11:24.436885
2024-12-11 02:11:24,442 DEBUG   HandlerThread:1814488 [handler.py:handle_request():158] handle_request: status
2024-12-11 02:11:24,444 INFO    WriterThread:1814488 [datastore.py:open_for_write():87] open: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241211_021124-w9u0lo43/run-w9u0lo43.wandb
2024-12-11 02:11:24,456 DEBUG   SenderThread:1814488 [sender.py:send():391] send: header
2024-12-11 02:11:24,518 DEBUG   SenderThread:1814488 [sender.py:send():391] send: run
2024-12-11 02:11:24,667 INFO    SenderThread:1814488 [dir_watcher.py:__init__():211] watching files in: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241211_021124-w9u0lo43/files
2024-12-11 02:11:24,667 INFO    SenderThread:1814488 [sender.py:_start_run_threads():1200] run started: w9u0lo43 with start time 1733901084.43868
2024-12-11 02:11:24,678 DEBUG   HandlerThread:1814488 [handler.py:handle_request():158] handle_request: run_start
2024-12-11 02:11:24,701 DEBUG   HandlerThread:1814488 [system_info.py:__init__():26] System info init
2024-12-11 02:11:24,701 DEBUG   HandlerThread:1814488 [system_info.py:__init__():41] System info init done
2024-12-11 02:11:24,701 INFO    HandlerThread:1814488 [system_monitor.py:start():194] Starting system monitor
2024-12-11 02:11:24,701 INFO    SystemMonitor:1814488 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-11 02:11:24,702 INFO    HandlerThread:1814488 [system_monitor.py:probe():214] Collecting system info
2024-12-11 02:11:24,716 INFO    SystemMonitor:1814488 [interfaces.py:start():188] Started cpu monitoring
2024-12-11 02:11:24,717 INFO    SystemMonitor:1814488 [interfaces.py:start():188] Started disk monitoring
2024-12-11 02:11:24,718 INFO    SystemMonitor:1814488 [interfaces.py:start():188] Started gpu monitoring
2024-12-11 02:11:24,718 INFO    SystemMonitor:1814488 [interfaces.py:start():188] Started memory monitoring
2024-12-11 02:11:24,718 INFO    SystemMonitor:1814488 [interfaces.py:start():188] Started network monitoring
2024-12-11 02:11:24,720 DEBUG   HandlerThread:1814488 [system_info.py:probe():152] Probing system
2024-12-11 02:11:24,728 DEBUG   HandlerThread:1814488 [system_info.py:_probe_git():137] Probing git
2024-12-11 02:11:24,745 DEBUG   HandlerThread:1814488 [system_info.py:_probe_git():145] Probing git done
2024-12-11 02:11:24,745 DEBUG   HandlerThread:1814488 [system_info.py:probe():200] Probing system done
