2024-12-24 01:36:28,909 INFO    StreamThr :217080 [internal.py:wandb_internal():85] W&B internal server running at pid: 217080, started at: 2024-12-24 01:36:28.905652
2024-12-24 01:36:28,911 DEBUG   HandlerThread:217080 [handler.py:handle_request():158] handle_request: status
2024-12-24 01:36:28,913 INFO    WriterThread:217080 [datastore.py:open_for_write():87] open: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_013628-zb7mbfuc/run-zb7mbfuc.wandb
2024-12-24 01:36:28,934 DEBUG   SenderThread:217080 [sender.py:send():391] send: header
2024-12-24 01:36:28,970 DEBUG   SenderThread:217080 [sender.py:send():391] send: run
2024-12-24 01:36:29,127 INFO    SenderThread:217080 [dir_watcher.py:__init__():211] watching files in: /fs/nexus-scratch/sjxu/svd-temporal-controlnet/wandb/run-20241224_013628-zb7mbfuc/files
2024-12-24 01:36:29,127 INFO    SenderThread:217080 [sender.py:_start_run_threads():1200] run started: zb7mbfuc with start time 1735022188.907309
2024-12-24 01:36:29,141 DEBUG   HandlerThread:217080 [handler.py:handle_request():158] handle_request: run_start
2024-12-24 01:36:29,163 DEBUG   HandlerThread:217080 [system_info.py:__init__():26] System info init
2024-12-24 01:36:29,163 DEBUG   HandlerThread:217080 [system_info.py:__init__():41] System info init done
2024-12-24 01:36:29,163 INFO    HandlerThread:217080 [system_monitor.py:start():194] Starting system monitor
2024-12-24 01:36:29,163 INFO    SystemMonitor:217080 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-12-24 01:36:29,163 INFO    HandlerThread:217080 [system_monitor.py:probe():214] Collecting system info
2024-12-24 01:36:29,177 INFO    SystemMonitor:217080 [interfaces.py:start():188] Started cpu monitoring
2024-12-24 01:36:29,178 INFO    SystemMonitor:217080 [interfaces.py:start():188] Started disk monitoring
2024-12-24 01:36:29,179 INFO    SystemMonitor:217080 [interfaces.py:start():188] Started gpu monitoring
2024-12-24 01:36:29,179 INFO    SystemMonitor:217080 [interfaces.py:start():188] Started memory monitoring
2024-12-24 01:36:29,180 INFO    SystemMonitor:217080 [interfaces.py:start():188] Started network monitoring
2024-12-24 01:36:29,181 DEBUG   HandlerThread:217080 [system_info.py:probe():152] Probing system
2024-12-24 01:36:29,189 DEBUG   HandlerThread:217080 [system_info.py:_probe_git():137] Probing git
2024-12-24 01:36:29,208 DEBUG   HandlerThread:217080 [system_info.py:_probe_git():145] Probing git done
2024-12-24 01:36:29,208 DEBUG   HandlerThread:217080 [system_info.py:probe():200] Probing system done
